fx_rate_id,base_currency,quote_currency,rate_date,rate,source,updated_at
fxr_44be0e0a,USD,SAR,2026-09-24,3.7723389,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_ca2bd645,USD,NZD,2026-09-24,1.68280187,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_02e1eb06,INR,USD,2026-09-30,0.01215922,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_d01e8966,INR,EUR,2026-09-30,0.01119328,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_5ec84267,INR,GBP,2026-09-30,0.00958331,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_3f57b541,INR,AED,2026-09-30,0.04456919,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_ecaba8d6,INR,SGD,2026-09-30,0.01628569,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_56b67061,INR,THB,2026-09-30,0.42420652,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_41d717a3,INR,LKR,2026-09-30,3.58870935,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_0fd94196,INR,NPR,2026-09-30,1.621071,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_ebb22832,INR,BTN,2026-09-30,1.01068845,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_f548ceb3,INR,MVR,2026-09-30,0.18717778,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_c273394f,INR,JPY,2026-09-30,1.83324301,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_523823cd,INR,KRW,2026-09-30,16.39869991,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_e6cb8252,INR,KWD,2026-09-30,0.00371713,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_8ad09137,INR,BHD,2026-09-30,0.00455839,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_2ef6c666,INR,AUD,2026-09-30,0.01858515,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_ce865ece,INR,CAD,2026-09-30,0.01670427,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_02cd325d,INR,CHF,2026-09-30,0.01063737,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_46615bac,INR,MYR,2026-09-30,0.05419913,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_15eacf9d,INR,IDR,2026-09-30,197.64981658,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_b9e66a32,INR,VND,2026-09-30,308.12545325,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_ada97649,INR,CNY,2026-09-30,0.08774684,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_1e5d27b6,INR,QAR,2026-09-30,0.04412284,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_919bee03,INR,SAR,2026-09-30,0.0453534,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_dc3be436,INR,NZD,2026-09-30,0.02035355,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_3fa4e418,USD,INR,2026-09-30,83.97224335,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_910e3f7c,USD,EUR,2026-09-30,0.93281603,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_b19a2765,USD,GBP,2026-09-30,0.80176372,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_3e0de054,USD,AED,2026-09-30,3.71165028,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_ab6ba67b,USD,SGD,2026-09-30,1.34985015,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_70e4ed9b,USD,THB,2026-09-30,35.43010029,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_c190af98,USD,LKR,2026-09-30,299.50162296,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_eebe827d,USD,NPR,2026-09-30,134.27181939,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_6a210769,USD,BTN,2026-09-30,83.9915404,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_2949e7a7,USD,MVR,2026-09-30,15.53108481,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_2786b266,USD,JPY,2026-09-30,152.91193317,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_5208efba,USD,KRW,2026-09-30,1361.41099401,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_a9f556d2,USD,KWD,2026-09-30,0.31017808,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_c679826a,USD,BHD,2026-09-30,0.38124768,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_515a0f5a,USD,AUD,2026-09-30,1.54470772,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_27c09a70,USD,CAD,2026-09-30,1.3887991,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_3e579ee6,USD,CHF,2026-09-30,0.88608045,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_aa0931b3,USD,MYR,2026-09-30,4.53178255,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_0cf71a01,USD,IDR,2026-09-30,16377.37649649,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_301713fd,USD,VND,2026-09-30,25730.68732029,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_baac8424,USD,CNY,2026-09-30,7.27812868,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_28a08cbe,USD,QAR,2026-09-30,3.68694498,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_89cfad52,USD,SAR,2026-09-30,3.77664847,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_85a0e596,USD,NZD,2026-09-30,1.69659481,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_7cda3a78,INR,USD,2026-10-06,0.01210772,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_375b5399,INR,EUR,2026-10-06,0.01120408,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_15888e7a,INR,GBP,2026-10-06,0.00959903,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_23ba275b,INR,AED,2026-10-06,0.04474591,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_723a22ef,INR,SGD,2026-10-06,0.01635896,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_a78d0567,INR,THB,2026-10-06,0.42659643,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_395cbd41,INR,LKR,2026-10-06,3.59527438,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_fcda1619,INR,NPR,2026-10-06,1.62018001,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_6d7dd4dd,INR,BTN,2026-10-06,1.01311653,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_c2212950,INR,MVR,2026-10-06,0.18743136,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_9da06905,INR,JPY,2026-10-06,1.84968582,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_7c4c037e,INR,KRW,2026-10-06,16.40817767,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_c95e91e4,INR,KWD,2026-10-06,0.00372954,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_e54c46ca,INR,BHD,2026-10-06,0.00458935,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_f3cb39be,INR,AUD,2026-10-06,0.01860583,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_e62de917,INR,CAD,2026-10-06,0.0167427,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_cb3934fe,INR,CHF,2026-10-06,0.01061345,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_5f0a8ab3,INR,MYR,2026-10-06,0.05443223,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_98cb7de0,INR,IDR,2026-10-06,197.40875559,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_8c6272f2,INR,VND,2026-10-06,309.76338432,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_5a80d4d7,INR,CNY,2026-10-06,0.08797836,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_bb8a9967,INR,QAR,2026-10-06,0.04408332,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_9b782599,INR,SAR,2026-10-06,0.04539402,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_fe850f50,INR,NZD,2026-10-06,0.02033814,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_8ff4c297,USD,INR,2026-10-06,84.67028178,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_9dc02c1e,USD,EUR,2026-10-06,0.93438794,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_6a6c68bd,USD,GBP,2026-10-06,0.80106201,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_1ebf9195,USD,AED,2026-10-06,3.73181957,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_94902c45,USD,SGD,2026-10-06,1.35766454,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_6a852632,USD,THB,2026-10-06,35.48701342,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_729c6853,USD,LKR,2026-10-06,298.97784705,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_d63c53fd,USD,NPR,2026-10-06,134.79646277,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_119e944f,USD,BTN,2026-10-06,84.21381367,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_552345b7,USD,MVR,2026-10-06,15.57980465,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_98d80797,USD,JPY,2026-10-06,153.20702102,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_579ecc9b,USD,KRW,2026-10-06,1366.51040277,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_5a96b92e,USD,KWD,2026-10-06,0.3110731,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_2a08f766,USD,BHD,2026-10-06,0.37997663,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_3ce126b2,USD,AUD,2026-10-06,1.55671707,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_20c7ee61,USD,CAD,2026-10-06,1.39016248,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_6c0dfe98,USD,CHF,2026-10-06,0.88721588,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_be53f2ec,USD,MYR,2026-10-06,4.53195949,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_32f5aa4a,USD,IDR,2026-10-06,16403.46871134,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_db797a62,USD,VND,2026-10-06,25700.51339274,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_ee0a9cdd,USD,CNY,2026-10-06,7.29034774,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_0cf926f5,USD,QAR,2026-10-06,3.69069498,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_2279f673,USD,SAR,2026-10-06,3.80567824,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_5631097b,USD,NZD,2026-10-06,1.69965966,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_0006ef25,INR,USD,2026-10-12,0.01216942,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_3de69110,INR,EUR,2026-10-12,0.01125432,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_21f570b4,INR,GBP,2026-10-12,0.00960197,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_d604c62b,INR,AED,2026-10-12,0.04458577,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_617253e5,INR,SGD,2026-10-12,0.01627148,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_0de7565e,INR,THB,2026-10-12,0.4281422,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_75b1f94f,INR,LKR,2026-10-12,3.59677599,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_cf7593d2,INR,NPR,2026-10-12,1.62063718,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_557397bc,INR,BTN,2026-10-12,1.01697971,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_5ace2d26,INR,MVR,2026-10-12,0.18810175,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_b4035846,INR,JPY,2026-10-12,1.85333311,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_757920ef,INR,KRW,2026-10-12,16.42747461,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_74e1938f,INR,KWD,2026-10-12,0.00373067,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_e825c99d,INR,BHD,2026-10-12,0.00458656,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_864b7793,INR,AUD,2026-10-12,0.01862953,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_48cb5a49,INR,CAD,2026-10-12,0.01668928,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_520bd50a,INR,CHF,2026-10-12,0.01065734,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_b637f775,INR,MYR,2026-10-12,0.05439971,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_641aafa1,INR,IDR,2026-10-12,198.15369324,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_115a4aa0,INR,VND,2026-10-12,309.05837273,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_cb8d073e,INR,CNY,2026-10-12,0.08771596,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_174f2a85,INR,QAR,2026-10-12,0.04428357,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_7cae3f00,INR,SAR,2026-10-12,0.04551137,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_d200b0c3,INR,NZD,2026-10-12,0.02046104,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_c2b13b8a,USD,INR,2026-10-12,84.8793733,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_12c49759,USD,EUR,2026-10-12,0.93571686,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_c931bce8,USD,GBP,2026-10-12,0.80091765,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_14691c25,USD,AED,2026-10-12,3.71949917,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_ce68a617,USD,SGD,2026-10-12,1.35862581,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_44d1471b,USD,THB,2026-10-12,35.49873862,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_a7e75395,USD,LKR,2026-10-12,298.98539807,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_dda21498,USD,NPR,2026-10-12,135.35475002,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_c2955fd6,USD,BTN,2026-10-12,84.72433642,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_8911e7a0,USD,MVR,2026-10-12,15.59954345,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_96681028,USD,JPY,2026-10-12,154.39238916,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_0e322e17,USD,KRW,2026-10-12,1365.02743123,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_fd2fd0a5,USD,KWD,2026-10-12,0.31174086,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_5ce48148,USD,BHD,2026-10-12,0.38098241,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_39b922f0,USD,AUD,2026-10-12,1.55112097,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_10a0afc3,USD,CAD,2026-10-12,1.40051992,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_26c775bc,USD,CHF,2026-10-12,0.88428937,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_598deb48,USD,MYR,2026-10-12,4.54332998,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_cffbce42,USD,IDR,2026-10-12,16548.14839397,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_c551298e,USD,VND,2026-10-12,25714.15940786,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_29501158,USD,CNY,2026-10-12,7.34354019,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_f90520f0,USD,QAR,2026-10-12,3.69954067,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_96f80f87,USD,SAR,2026-10-12,3.80286376,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_3298e664,USD,NZD,2026-10-12,1.70418947,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_31e9236b,INR,USD,2026-10-18,0.01219046,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_e8e17973,INR,EUR,2026-10-18,0.01127554,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_76aca619,INR,GBP,2026-10-18,0.00968442,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_ac203396,INR,AED,2026-10-18,0.04474039,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_85cd91b1,INR,SGD,2026-10-18,0.01640566,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_ea0c4b12,INR,THB,2026-10-18,0.42856874,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_82c2a408,INR,LKR,2026-10-18,3.61969939,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_9da62668,INR,NPR,2026-10-18,1.62144859,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_cc584eab,INR,BTN,2026-10-18,1.015166,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_3e6dd979,INR,MVR,2026-10-18,0.18841992,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_d2c5b6b0,INR,JPY,2026-10-18,1.84718545,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_92410229,INR,KRW,2026-10-18,16.4681143,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_3a1b2935,INR,KWD,2026-10-18,0.00374636,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_6f0971a9,INR,BHD,2026-10-18,0.00458451,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_a678b050,INR,AUD,2026-10-18,0.0186589,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_5ddfaea5,INR,CAD,2026-10-18,0.01674754,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_ff248cd3,INR,CHF,2026-10-18,0.01068806,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_82fe4a46,INR,MYR,2026-10-18,0.05474496,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_6feeaed7,INR,IDR,2026-10-18,197.91379241,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_623c591d,INR,VND,2026-10-18,309.36083926,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_1306960a,INR,CNY,2026-10-18,0.0877389,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_e96256a2,INR,QAR,2026-10-18,0.04444364,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_3ad4c285,INR,SAR,2026-10-18,0.04561122,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_b5bf657c,INR,NZD,2026-10-18,0.0204757,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_0b442355,USD,INR,2026-10-18,84.99047724,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_bb7a1e66,USD,EUR,2026-10-18,0.94132388,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_745afb24,USD,GBP,2026-10-18,0.80513734,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_29bc0ffb,USD,AED,2026-10-18,3.72991652,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_50919897,USD,SGD,2026-10-18,1.35940506,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_ce63f87b,USD,THB,2026-10-18,35.63533412,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_e5eb96a9,USD,LKR,2026-10-18,300.61691072,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_faee0e72,USD,NPR,2026-10-18,135.93169257,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_d28d88d5,USD,BTN,2026-10-18,84.99054543,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_3825ff76,USD,MVR,2026-10-18,15.70671407,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_f9ce6b22,USD,JPY,2026-10-18,154.38572788,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_24a119e4,USD,KRW,2026-10-18,1369.72781741,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_15e779dc,USD,KWD,2026-10-18,0.31053475,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_f62588ec,USD,BHD,2026-10-18,0.38150835,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_7fba2978,USD,AUD,2026-10-18,1.55425449,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_73eb0915,USD,CAD,2026-10-18,1.3994619,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_e3f0988d,USD,CHF,2026-10-18,0.88948701,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_3a35ea4d,USD,MYR,2026-10-18,4.56621461,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_95642fef,USD,IDR,2026-10-18,16504.58903364,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_294a231e,USD,VND,2026-10-18,25798.05762156,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_64ee332c,USD,CNY,2026-10-18,7.35075289,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_b04fc354,USD,QAR,2026-10-18,3.69420363,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_4494ed8c,USD,SAR,2026-10-18,3.7968952,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_95b75470,USD,NZD,2026-10-18,1.69952898,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_ee81262b,INR,USD,2026-10-24,0.01217486,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_155cccec,INR,EUR,2026-10-24,0.01134135,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_2e7478cb,INR,GBP,2026-10-24,0.00967417,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_6dc02c24,INR,AED,2026-10-24,0.04501062,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_5100fefb,INR,SGD,2026-10-24,0.01637355,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_a0ca1c62,INR,THB,2026-10-24,0.42902216,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_c9d511ed,INR,LKR,2026-10-24,3.62497774,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_8391384d,INR,NPR,2026-10-24,1.63426,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_7f40ebad,INR,BTN,2026-10-24,1.01820493,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_1d3c2a26,INR,MVR,2026-10-24,0.18804568,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_28333729,INR,JPY,2026-10-24,1.85905604,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_6fdef8f0,INR,KRW,2026-10-24,16.52320663,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_348ff8b6,INR,KWD,2026-10-24,0.00374796,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_476e6086,INR,BHD,2026-10-24,0.00460873,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_e77e5280,INR,AUD,2026-10-24,0.01879294,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_c3f36bd5,INR,CAD,2026-10-24,0.0167842,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_972c0043,INR,CHF,2026-10-24,0.01070832,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_fe5d0e66,INR,MYR,2026-10-24,0.05460609,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_081a7a15,INR,IDR,2026-10-24,198.45418817,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_ee796b72,INR,VND,2026-10-24,311.12724396,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_e3321891,INR,CNY,2026-10-24,0.0880872,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_83aa027d,INR,QAR,2026-10-24,0.04446225,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_1bc435fe,INR,SAR,2026-10-24,0.04575881,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_03618214,INR,NZD,2026-10-24,0.02053058,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_c9332c60,USD,INR,2026-10-24,84.99652737,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_618cbdac,USD,EUR,2026-10-24,0.94254304,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_f70e4d4d,USD,GBP,2026-10-24,0.8084055,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_68da0936,USD,AED,2026-10-24,3.75192441,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_c1031535,USD,SGD,2026-10-24,1.36418119,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_8eda4d53,USD,THB,2026-10-24,35.72607938,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_782a7947,USD,LKR,2026-10-24,300.08450795,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_541d6e19,USD,NPR,2026-10-24,135.69370267,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_9fec9aa6,USD,BTN,2026-10-24,84.97207028,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_a3837c00,USD,MVR,2026-10-24,15.75097715,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_b309bc6e,USD,JPY,2026-10-24,154.43077045,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_146c50d0,USD,KRW,2026-10-24,1374.00659571,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_70c32411,USD,KWD,2026-10-24,0.31123,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_84b30629,USD,BHD,2026-10-24,0.38306522,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_fac25ee9,USD,AUD,2026-10-24,1.56656678,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_d43c852c,USD,CAD,2026-10-24,1.39585234,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_640af124,USD,CHF,2026-10-24,0.89286223,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_ec277d78,USD,MYR,2026-10-24,4.56482883,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_80126e8a,USD,IDR,2026-10-24,16556.21545773,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_e8bf589b,USD,VND,2026-10-24,25818.47284466,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_c8e16b52,USD,CNY,2026-10-24,7.36816162,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_f37cea7e,USD,QAR,2026-10-24,3.70343479,kv_synthetic_feed,2026-08-18T10:00:00+05:30
