fare_id,flight_id,cabin_class,fare_class,base_fare,taxes,currency,baggage_kg,cabin_baggage_kg,changeable,change_fee,refundable,seats_total,status,updated_at
far_1a6d868f,flt_88ee1a49,business,corporate,70842.88,11334.86,INR,30,7,1,8501.15,0,35,active,2026-08-18T10:00:00+05:30
far_b77e4882,flt_88ee1a49,business,standard,64402.62,10304.42,INR,30,7,0,,0,11,active,2026-08-18T10:00:00+05:30
far_ab4354a4,flt_837580d3,economy,standard,5395129.84,863220.78,IDR,15,7,0,647415.58,0,112,active,2026-08-18T10:00:00+05:30
far_13a1b3b0,flt_837580d3,economy,promo,4208201.28,673312.20,IDR,15,7,0,504984.15,0,116,active,2026-08-18T10:00:00+05:30
far_1a64b439,flt_837580d3,business,flex,20404381.07,3264700.97,IDR,30,7,1,,1,25,active,2026-08-18T10:00:00+05:30
far_7471c144,flt_837580d3,business,promo,13045423.96,2087267.83,IDR,30,7,0,,0,9,active,2026-08-18T10:00:00+05:30
far_fe96407f,flt_9f658e7b,economy,promo,3327.21,532.35,INR,15,7,0,399.26,0,59,active,2026-08-18T10:00:00+05:30
far_7b2313d4,flt_9f658e7b,economy,flex,5204.09,832.66,INR,15,7,1,624.49,1,100,active,2026-08-18T10:00:00+05:30
far_c1641384,flt_9f658e7b,business,corporate,14545.87,2327.34,INR,30,7,1,1745.50,0,35,active,2026-08-18T10:00:00+05:30
far_bb4db48d,flt_9f658e7b,business,promo,10314.35,1650.30,INR,30,7,0,1237.72,0,36,active,2026-08-18T10:00:00+05:30
far_87169908,flt_132d64c4,economy,promo,514.47,82.32,AED,15,7,0,,0,42,active,2026-08-18T10:00:00+05:30
far_699aa5ee,flt_132d64c4,economy,corporate,725.53,116.09,AED,15,7,1,87.06,0,125,active,2026-08-18T10:00:00+05:30
far_242e647f,flt_132d64c4,business,promo,1594.85,255.18,AED,30,7,0,191.38,0,29,active,2026-08-18T10:00:00+05:30
far_6c0d370b,flt_132d64c4,business,flex,2494.52,399.12,AED,30,7,1,,1,5,active,2026-08-18T10:00:00+05:30
far_f0e4a158,flt_35f6d0ab,economy,promo,134.74,21.56,SGD,15,7,0,,0,157,active,2026-08-18T10:00:00+05:30
far_829add1a,flt_35f6d0ab,economy,standard,172.74,27.64,SGD,15,7,0,,0,62,active,2026-08-18T10:00:00+05:30
far_50547680,flt_35f6d0ab,business,standard,535.49,85.68,SGD,30,7,0,64.26,0,26,active,2026-08-18T10:00:00+05:30
far_cce1d9a6,flt_35f6d0ab,business,promo,417.68,66.83,SGD,30,7,0,,0,22,active,2026-08-18T10:00:00+05:30
far_4d8e2a82,flt_f414a4b9,economy,saver,518.58,82.97,MYR,15,7,0,,0,110,active,2026-08-18T10:00:00+05:30
far_09311a4a,flt_743da1a9,economy,promo,4418.19,706.91,INR,15,7,0,,0,57,active,2026-08-18T10:00:00+05:30
far_4cabdf98,flt_743da1a9,economy,flex,6910.50,1105.68,INR,15,7,1,829.26,1,104,active,2026-08-18T10:00:00+05:30
far_972af182,flt_743da1a9,business,standard,17559.46,2809.51,INR,30,7,0,,0,10,active,2026-08-18T10:00:00+05:30
far_5d67d15e,flt_743da1a9,business,corporate,19315.41,3090.47,INR,30,7,1,2317.85,0,34,active,2026-08-18T10:00:00+05:30
far_0d3325f6,flt_7e32fc93,economy,corporate,5821.28,931.41,THB,15,7,1,698.55,0,109,active,2026-08-18T10:00:00+05:30
far_7dac6acc,flt_7e32fc93,economy,flex,6456.33,1033.01,THB,15,7,1,,1,22,active,2026-08-18T10:00:00+05:30
far_b9c93cca,flt_7e32fc93,business,promo,12796.24,2047.40,THB,30,7,0,1535.55,0,34,active,2026-08-18T10:00:00+05:30
far_6cdcba61,flt_7e32fc93,business,flex,20014.64,3202.34,THB,30,7,1,2401.76,1,8,active,2026-08-18T10:00:00+05:30
far_d872dbd7,flt_2f6773ee,economy,saver,12720.06,2035.21,INR,15,7,0,,0,165,active,2026-08-18T10:00:00+05:30
far_6f949ada,flt_2f6773ee,economy,corporate,15900.07,2544.01,INR,15,7,1,1908.01,0,134,active,2026-08-18T10:00:00+05:30
far_0cc283ed,flt_2f6773ee,business,promo,34951.26,5592.20,INR,30,7,0,4194.15,0,14,active,2026-08-18T10:00:00+05:30
far_54042dff,flt_2f6773ee,business,standard,44809.30,7169.49,INR,30,7,0,5377.12,0,23,active,2026-08-18T10:00:00+05:30
far_35dcd8c3,flt_3e4631d1,economy,standard,11217.39,1794.78,INR,15,7,0,1346.09,0,157,active,2026-08-18T10:00:00+05:30
far_3690335d,flt_3e4631d1,economy,promo,8749.56,1399.93,INR,15,7,0,,0,64,active,2026-08-18T10:00:00+05:30
far_084d8150,flt_3e4631d1,business,corporate,38251.30,6120.21,INR,30,7,1,,0,35,active,2026-08-18T10:00:00+05:30
far_402c41f3,flt_3e4631d1,business,promo,27123.65,4339.78,INR,30,7,0,3254.84,0,21,active,2026-08-18T10:00:00+05:30
far_497c03cb,flt_34fdd634,economy,flex,225.90,36.14,SGD,15,7,1,,1,154,active,2026-08-18T10:00:00+05:30
far_a833d062,flt_34fdd634,economy,promo,144.43,23.11,SGD,15,7,0,,0,137,active,2026-08-18T10:00:00+05:30
far_1f968a28,flt_34fdd634,business,standard,574.01,91.84,SGD,30,7,0,,0,7,active,2026-08-18T10:00:00+05:30
far_c0785d53,flt_34fdd634,business,flex,700.29,112.05,SGD,30,7,1,84.03,1,30,active,2026-08-18T10:00:00+05:30
far_6698a91c,flt_d3d792aa,economy,flex,8521.39,1363.42,INR,15,7,1,,1,68,active,2026-08-18T10:00:00+05:30
far_7e287382,flt_d3d792aa,economy,corporate,7683.22,1229.32,INR,15,7,1,,0,68,active,2026-08-18T10:00:00+05:30
far_a8d9bceb,flt_d3d792aa,business,corporate,23817.99,3810.88,INR,30,7,1,,0,16,active,2026-08-18T10:00:00+05:30
far_34471c4f,flt_d3d792aa,business,standard,21652.72,3464.44,INR,30,7,0,2598.33,0,33,active,2026-08-18T10:00:00+05:30
far_e431596b,flt_fcbb9a2f,economy,saver,15732.68,2517.23,INR,15,7,0,1887.92,0,101,active,2026-08-18T10:00:00+05:30
far_d06d5bdd,flt_fcbb9a2f,economy,corporate,19665.85,3146.54,INR,15,7,1,,0,64,active,2026-08-18T10:00:00+05:30
far_9d6e3212,flt_fcbb9a2f,business,flex,67614.77,10818.36,INR,30,7,1,,1,24,active,2026-08-18T10:00:00+05:30
far_37707b12,flt_fcbb9a2f,business,standard,55421.94,8867.51,INR,30,7,0,,0,12,active,2026-08-18T10:00:00+05:30
far_73fe9ea3,flt_51e6fd6e,economy,corporate,3871.26,619.40,INR,15,7,1,464.55,0,32,active,2026-08-18T10:00:00+05:30
far_554a5164,flt_51e6fd6e,economy,saver,3097.00,495.52,INR,15,7,0,,0,148,active,2026-08-18T10:00:00+05:30
far_45e126e1,flt_51e6fd6e,business,promo,8509.72,1361.56,INR,30,7,0,1021.17,0,12,active,2026-08-18T10:00:00+05:30
far_e969828d,flt_51e6fd6e,business,standard,10909.90,1745.58,INR,30,7,0,1309.19,0,22,active,2026-08-18T10:00:00+05:30
far_b34db251,flt_44c78ace,economy,flex,525.90,84.14,MYR,15,7,1,,1,126,active,2026-08-18T10:00:00+05:30
far_7345396a,flt_8b30b76e,economy,corporate,4911.53,785.84,INR,15,7,1,589.38,0,166,active,2026-08-18T10:00:00+05:30
far_58e0ee97,flt_8cfb49c2,economy,promo,8952.10,1432.34,INR,15,7,0,1074.25,0,87,active,2026-08-18T10:00:00+05:30
far_d0e01e5b,flt_8cfb49c2,economy,standard,11477.05,1836.33,INR,15,7,0,1377.25,0,95,active,2026-08-18T10:00:00+05:30
far_f388db0d,flt_8cfb49c2,business,standard,35578.86,5692.62,INR,30,7,0,4269.46,0,37,active,2026-08-18T10:00:00+05:30
far_b3736d8e,flt_8cfb49c2,business,flex,43406.21,6944.99,INR,30,7,1,5208.75,1,33,active,2026-08-18T10:00:00+05:30
far_3b805764,flt_1c8cf8ca,economy,corporate,12657.88,2025.26,INR,15,7,1,,0,109,active,2026-08-18T10:00:00+05:30
far_4adeb3e7,flt_1c8cf8ca,economy,standard,11507.16,1841.15,INR,15,7,0,1380.86,0,100,active,2026-08-18T10:00:00+05:30
far_45b38791,flt_1c8cf8ca,business,standard,35672.21,5707.55,INR,30,7,0,4280.66,0,14,active,2026-08-18T10:00:00+05:30
far_eee4318f,flt_1c8cf8ca,business,promo,27824.32,4451.89,INR,30,7,0,,0,22,active,2026-08-18T10:00:00+05:30
far_1ce686f1,flt_1e4cfffb,economy,corporate,7852.42,1256.39,INR,15,7,1,,0,155,active,2026-08-18T10:00:00+05:30
far_87e52b0d,flt_1e4cfffb,economy,flex,8709.04,1393.45,INR,15,7,1,1045.09,1,100,active,2026-08-18T10:00:00+05:30
far_f1f71499,flt_1e4cfffb,business,promo,17261.04,2761.77,INR,30,7,0,2071.32,0,37,active,2026-08-18T10:00:00+05:30
far_d1de3bde,flt_1e4cfffb,business,corporate,24342.49,3894.80,INR,30,7,1,,0,29,active,2026-08-18T10:00:00+05:30
far_5659d3cc,flt_d14495c0,economy,saver,173.40,27.74,SGD,15,7,0,20.81,0,92,active,2026-08-18T10:00:00+05:30
far_590619ad,flt_16015d26,economy,saver,14723.10,2355.70,INR,15,7,0,,0,20,active,2026-08-18T10:00:00+05:30
far_820d3ced,flt_16015d26,economy,corporate,18403.87,2944.62,INR,15,7,1,,0,149,active,2026-08-18T10:00:00+05:30
far_45f2222a,flt_16015d26,business,saver,45641.59,7302.66,INR,30,7,0,,0,29,active,2026-08-18T10:00:00+05:30
far_fb8fb34f,flt_16015d26,business,corporate,57051.99,9128.32,INR,30,7,1,,0,12,active,2026-08-18T10:00:00+05:30
far_652f52d0,flt_0182331e,economy,flex,16960.74,2713.72,INR,15,7,1,2035.29,1,56,active,2026-08-18T10:00:00+05:30
far_46c9cebf,flt_0182331e,economy,saver,12233.97,1957.44,INR,15,7,0,1468.08,0,132,active,2026-08-18T10:00:00+05:30
far_3e67bc29,flt_0182331e,business,promo,33615.62,5378.50,INR,30,7,0,4033.87,0,17,active,2026-08-18T10:00:00+05:30
far_c09d523a,flt_0182331e,business,corporate,47406.65,7585.06,INR,30,7,1,5688.80,0,14,active,2026-08-18T10:00:00+05:30
far_e4ddc5af,flt_a5a3f5f0,economy,saver,4770.21,763.23,INR,15,7,0,,0,131,active,2026-08-18T10:00:00+05:30
far_19b9e4d8,flt_a5a3f5f0,economy,standard,5420.69,867.31,INR,15,7,0,650.48,0,160,active,2026-08-18T10:00:00+05:30
far_ffdb619a,flt_a5a3f5f0,business,standard,16804.14,2688.66,INR,30,7,0,2016.50,0,9,active,2026-08-18T10:00:00+05:30
far_e2e305cc,flt_a5a3f5f0,business,flex,20501.05,3280.17,INR,30,7,1,2460.13,1,27,active,2026-08-18T10:00:00+05:30
far_151a2d58,flt_6c24e840,economy,saver,323.24,51.72,AED,15,7,0,,0,143,active,2026-08-18T10:00:00+05:30
far_9919269b,flt_9dc0ce8f,economy,promo,4000826.03,640132.16,IDR,15,7,0,,0,116,active,2026-08-18T10:00:00+05:30
far_8bf356a1,flt_9dc0ce8f,economy,saver,4513752.45,722200.39,IDR,15,7,0,,0,35,active,2026-08-18T10:00:00+05:30
far_0c54c99b,flt_9dc0ce8f,business,standard,15900718.84,2544115.01,IDR,30,7,0,1908086.26,0,6,active,2026-08-18T10:00:00+05:30
far_8f0e113f,flt_9dc0ce8f,business,flex,19398876.99,3103820.32,IDR,30,7,1,2327865.24,1,24,active,2026-08-18T10:00:00+05:30
far_5e9c578d,flt_1310a5de,economy,promo,8859.02,1417.44,INR,15,7,0,,0,165,active,2026-08-18T10:00:00+05:30
far_f567f208,flt_1310a5de,economy,saver,9994.79,1599.17,INR,15,7,0,1199.38,0,34,active,2026-08-18T10:00:00+05:30
far_8959e9ef,flt_1310a5de,business,flex,42954.89,6872.78,INR,30,7,1,,1,37,active,2026-08-18T10:00:00+05:30
far_0df99917,flt_1310a5de,business,standard,35208.93,5633.43,INR,30,7,0,,0,20,active,2026-08-18T10:00:00+05:30
far_551f25a0,flt_0a689279,economy,saver,642.24,102.76,MYR,15,7,0,,0,91,active,2026-08-18T10:00:00+05:30
far_099f4ea9,flt_0a689279,economy,corporate,802.80,128.45,MYR,15,7,1,,0,22,active,2026-08-18T10:00:00+05:30
far_f286a976,flt_0a689279,business,corporate,2488.68,398.19,MYR,30,7,1,,0,38,active,2026-08-18T10:00:00+05:30
far_dd25e7f3,flt_0a689279,business,standard,2262.44,361.99,MYR,30,7,0,,0,4,active,2026-08-18T10:00:00+05:30
far_9b567cd3,flt_b4428db9,economy,promo,4869.87,779.18,INR,15,7,0,,0,111,active,2026-08-18T10:00:00+05:30
far_0967a0f2,flt_b4428db9,economy,corporate,6867.77,1098.84,INR,15,7,1,,0,108,active,2026-08-18T10:00:00+05:30
far_25738a5e,flt_b4428db9,business,standard,19354.63,3096.74,INR,30,7,0,,0,8,active,2026-08-18T10:00:00+05:30
far_ad0018fb,flt_b4428db9,business,promo,15096.61,2415.46,INR,30,7,0,1811.59,0,18,active,2026-08-18T10:00:00+05:30
far_9226fa31,flt_054e6463,economy,promo,10907.42,1745.19,INR,15,7,0,1308.89,0,153,active,2026-08-18T10:00:00+05:30
far_6c7895f3,flt_054e6463,economy,saver,12305.81,1968.93,INR,15,7,0,1476.70,0,71,active,2026-08-18T10:00:00+05:30
far_09dc7d29,flt_054e6463,business,promo,33813.01,5410.08,INR,30,7,0,4057.56,0,8,active,2026-08-18T10:00:00+05:30
far_aa323220,flt_054e6463,business,saver,38148.01,6103.68,INR,30,7,0,,0,21,active,2026-08-18T10:00:00+05:30
far_df9c9eb0,flt_139ba004,economy,flex,588.75,94.20,AED,15,7,1,70.65,1,40,active,2026-08-18T10:00:00+05:30
far_6ae0adf5,flt_139ba004,economy,promo,376.41,60.23,AED,15,7,0,45.17,0,89,active,2026-08-18T10:00:00+05:30
far_2d41a6a1,flt_139ba004,business,promo,1166.88,186.70,AED,30,7,0,,0,34,active,2026-08-18T10:00:00+05:30
far_f63118e0,flt_139ba004,business,flex,1825.12,292.02,AED,30,7,1,,1,10,active,2026-08-18T10:00:00+05:30
far_9b578ae1,flt_76a86272,economy,promo,8996.42,1439.43,INR,15,7,0,,0,56,active,2026-08-18T10:00:00+05:30
far_14840a9d,flt_76a86272,economy,saver,10149.80,1623.97,INR,15,7,0,,0,72,active,2026-08-18T10:00:00+05:30
far_8b7ae8fd,flt_76a86272,business,flex,43621.08,6979.37,INR,30,7,1,,1,36,active,2026-08-18T10:00:00+05:30
far_c323c94c,flt_76a86272,business,corporate,39330.48,6292.88,INR,30,7,1,4719.66,0,19,active,2026-08-18T10:00:00+05:30
far_98e4ddda,flt_8f59a470,economy,flex,7162.98,1146.08,INR,15,7,1,859.56,1,143,active,2026-08-18T10:00:00+05:30
far_17152770,flt_3147e217,economy,corporate,1438.06,230.09,AED,15,7,1,,0,127,active,2026-08-18T10:00:00+05:30
far_5443b202,flt_3147e217,economy,standard,1307.33,209.17,AED,15,7,0,,0,64,active,2026-08-18T10:00:00+05:30
far_ab83de8c,flt_3147e217,business,promo,3161.12,505.78,AED,30,7,0,,0,30,active,2026-08-18T10:00:00+05:30
far_47c9d849,flt_3147e217,business,flex,4944.31,791.09,AED,30,7,1,,1,34,active,2026-08-18T10:00:00+05:30
far_ba5ec7b5,flt_87def60d,economy,standard,267.80,42.85,SGD,15,7,0,,0,62,active,2026-08-18T10:00:00+05:30
far_f0206f21,flt_87def60d,economy,corporate,294.57,47.13,SGD,15,7,1,35.35,0,131,active,2026-08-18T10:00:00+05:30
far_20a5a2d6,flt_87def60d,business,standard,830.16,132.83,SGD,30,7,0,99.62,0,30,active,2026-08-18T10:00:00+05:30
far_157b37dd,flt_87def60d,business,corporate,913.18,146.11,SGD,30,7,1,109.58,0,17,active,2026-08-18T10:00:00+05:30
far_2999fbaa,flt_5d7ea6ce,economy,saver,1287.33,205.97,INR,15,7,0,154.48,0,77,active,2026-08-18T10:00:00+05:30
far_7850030b,flt_5d7ea6ce,economy,flex,1784.71,285.55,INR,15,7,1,214.17,1,139,active,2026-08-18T10:00:00+05:30
far_0d69e369,flt_5d7ea6ce,business,saver,3990.73,638.52,INR,30,7,0,478.89,0,37,active,2026-08-18T10:00:00+05:30
far_b728b52c,flt_5d7ea6ce,business,corporate,4988.42,798.15,INR,30,7,1,598.61,0,38,active,2026-08-18T10:00:00+05:30
far_2f5756a6,flt_20a52142,economy,corporate,2551.20,408.19,INR,15,7,1,306.14,0,65,active,2026-08-18T10:00:00+05:30
far_3d721c63,flt_a3fb27d0,economy,flex,20552.66,3288.43,INR,15,7,1,2466.32,1,39,active,2026-08-18T10:00:00+05:30
far_32b306f1,flt_a3fb27d0,economy,corporate,18531.09,2964.97,INR,15,7,1,2223.73,0,110,active,2026-08-18T10:00:00+05:30
far_3c4442aa,flt_a3fb27d0,business,flex,63713.26,10194.12,INR,30,7,1,,1,37,active,2026-08-18T10:00:00+05:30
far_0c024e05,flt_a3fb27d0,business,corporate,57446.38,9191.42,INR,30,7,1,6893.57,0,5,active,2026-08-18T10:00:00+05:30
far_b8a06eef,flt_63df2006,economy,corporate,319603.94,51136.63,IDR,15,7,1,38352.47,0,97,active,2026-08-18T10:00:00+05:30
far_6d7b5491,flt_63df2006,economy,saver,255683.15,40909.30,IDR,15,7,0,,0,124,active,2026-08-18T10:00:00+05:30
far_4200edae,flt_63df2006,business,saver,792617.76,126818.84,IDR,30,7,0,95114.13,0,13,active,2026-08-18T10:00:00+05:30
far_d03f0384,flt_63df2006,business,corporate,990772.20,158523.55,IDR,30,7,1,118892.66,0,28,active,2026-08-18T10:00:00+05:30
far_161890f9,flt_76c55016,economy,saver,4306.56,689.05,INR,15,7,0,516.79,0,35,active,2026-08-18T10:00:00+05:30
far_25d833bb,flt_76c55016,economy,flex,5970.46,955.27,INR,15,7,1,716.46,1,93,active,2026-08-18T10:00:00+05:30
far_0329615d,flt_76c55016,business,flex,18508.43,2961.35,INR,30,7,1,2221.01,1,20,active,2026-08-18T10:00:00+05:30
far_0c80a7c5,flt_76c55016,business,saver,13350.35,2136.06,INR,30,7,0,1602.04,0,32,active,2026-08-18T10:00:00+05:30
far_6f53953f,flt_288e0fa0,economy,promo,10235.80,1637.73,INR,15,7,0,1228.30,0,23,active,2026-08-18T10:00:00+05:30
far_8465015f,flt_288e0fa0,economy,saver,11548.08,1847.69,INR,15,7,0,1385.77,0,116,active,2026-08-18T10:00:00+05:30
far_31016014,flt_288e0fa0,business,flex,49630.51,7940.88,INR,30,7,1,5955.66,1,11,active,2026-08-18T10:00:00+05:30
far_cdc3cc9d,flt_288e0fa0,business,corporate,44748.82,7159.81,INR,30,7,1,5369.86,0,17,active,2026-08-18T10:00:00+05:30
far_468e067f,flt_17373a4c,economy,promo,357.45,57.19,MYR,15,7,0,42.89,0,136,active,2026-08-18T10:00:00+05:30
far_4d4e64f1,flt_17373a4c,economy,flex,559.09,89.45,MYR,15,7,1,,1,75,active,2026-08-18T10:00:00+05:30
far_3927ef57,flt_17373a4c,business,corporate,1562.71,250.03,MYR,30,7,1,,0,35,active,2026-08-18T10:00:00+05:30
far_66bad4b6,flt_17373a4c,business,flex,1733.19,277.31,MYR,30,7,1,207.98,1,9,active,2026-08-18T10:00:00+05:30
far_b8a935e2,flt_38477a43,economy,standard,1496.04,239.37,INR,15,7,0,,0,129,active,2026-08-18T10:00:00+05:30
far_2a039086,flt_628503a1,economy,promo,4984.47,797.51,INR,15,7,0,598.14,0,38,active,2026-08-18T10:00:00+05:30
far_8a755b04,flt_628503a1,economy,corporate,7029.37,1124.70,INR,15,7,1,843.52,0,74,active,2026-08-18T10:00:00+05:30
far_b5f9a514,flt_628503a1,business,saver,17432.85,2789.26,INR,30,7,0,2091.94,0,19,active,2026-08-18T10:00:00+05:30
far_8583dd88,flt_628503a1,business,promo,15451.84,2472.29,INR,30,7,0,,0,26,active,2026-08-18T10:00:00+05:30
far_601d3ce5,flt_974f682d,economy,corporate,3652.77,584.44,THB,15,7,1,,0,145,active,2026-08-18T10:00:00+05:30
far_fa53427a,flt_123b2e99,economy,flex,8507.67,1361.23,INR,15,7,1,1020.92,1,133,active,2026-08-18T10:00:00+05:30
far_f6287937,flt_123b2e99,economy,standard,6973.50,1115.76,INR,15,7,0,836.82,0,22,active,2026-08-18T10:00:00+05:30
far_00f638e7,flt_123b2e99,business,saver,19023.71,3043.79,INR,30,7,0,,0,16,active,2026-08-18T10:00:00+05:30
far_97b5a258,flt_123b2e99,business,corporate,23779.64,3804.74,INR,30,7,1,2853.56,0,5,active,2026-08-18T10:00:00+05:30
far_688b98f7,flt_cfa26f57,economy,flex,11537.69,1846.03,INR,15,7,1,,1,129,active,2026-08-18T10:00:00+05:30
far_43461f91,flt_cfa26f57,economy,corporate,10402.84,1664.45,INR,15,7,1,,0,41,active,2026-08-18T10:00:00+05:30
far_647faf78,flt_cfa26f57,business,saver,25799.04,4127.85,INR,30,7,0,3095.88,0,14,active,2026-08-18T10:00:00+05:30
far_553631ce,flt_cfa26f57,business,flex,35766.85,5722.70,INR,30,7,1,4292.02,1,9,active,2026-08-18T10:00:00+05:30
far_e8a83c94,flt_91c356e3,economy,flex,6955267.66,1112842.83,IDR,15,7,1,834632.12,1,152,active,2026-08-18T10:00:00+05:30
far_a3b85df1,flt_91c356e3,economy,standard,5701039.07,912166.25,IDR,15,7,0,684124.69,0,130,active,2026-08-18T10:00:00+05:30
far_8a4d7cf9,flt_91c356e3,business,promo,13785112.46,2205617.99,IDR,30,7,0,1654213.50,0,34,active,2026-08-18T10:00:00+05:30
far_7e5827c2,flt_91c356e3,business,saver,15552434.57,2488389.53,IDR,30,7,0,,0,37,active,2026-08-18T10:00:00+05:30
far_263465e9,flt_1d989fba,economy,flex,3919.97,627.20,INR,15,7,1,470.40,1,142,active,2026-08-18T10:00:00+05:30
far_4771fe55,flt_1d989fba,economy,saver,2827.52,452.40,INR,15,7,0,,0,145,active,2026-08-18T10:00:00+05:30
far_77de7cf2,flt_1d989fba,business,standard,9960.59,1593.69,INR,30,7,0,1195.27,0,18,active,2026-08-18T10:00:00+05:30
far_c7443b4b,flt_1d989fba,business,corporate,10956.64,1753.06,INR,30,7,1,,0,19,active,2026-08-18T10:00:00+05:30
far_791a8be1,flt_b4ba32a6,economy,flex,11337.38,1813.98,INR,15,7,1,1360.49,1,74,active,2026-08-18T10:00:00+05:30
far_81d1992c,flt_b4ba32a6,economy,promo,7248.49,1159.76,INR,15,7,0,869.82,0,80,active,2026-08-18T10:00:00+05:30
far_b7deb39e,flt_b4ba32a6,business,flex,35145.86,5623.34,INR,30,7,1,,1,32,active,2026-08-18T10:00:00+05:30
far_7dc9be6a,flt_b4ba32a6,business,standard,28808.09,4609.29,INR,30,7,0,3456.97,0,22,active,2026-08-18T10:00:00+05:30
far_29dfd40e,flt_0a9791b4,economy,saver,9997.85,1599.66,INR,15,7,0,,0,41,active,2026-08-18T10:00:00+05:30
far_433eacaa,flt_0a9791b4,economy,promo,8861.73,1417.88,INR,15,7,0,1063.41,0,39,active,2026-08-18T10:00:00+05:30
far_159c2be8,flt_0a9791b4,business,standard,35219.70,5635.15,INR,30,7,0,4226.36,0,20,active,2026-08-18T10:00:00+05:30
far_d0929898,flt_0a9791b4,business,promo,27471.37,4395.42,INR,30,7,0,,0,24,active,2026-08-18T10:00:00+05:30
far_f0c96504,flt_8093249c,economy,standard,2902.85,464.46,THB,15,7,0,348.34,0,48,active,2026-08-18T10:00:00+05:30
far_0b743c68,flt_4f954fed,economy,promo,4749.16,759.87,INR,15,7,0,569.90,0,148,active,2026-08-18T10:00:00+05:30
far_7043c9d6,flt_4f954fed,economy,saver,5358.03,857.28,INR,15,7,0,,0,113,active,2026-08-18T10:00:00+05:30
far_67962d6e,flt_4f954fed,business,flex,23027.35,3684.38,INR,30,7,1,2763.28,1,26,active,2026-08-18T10:00:00+05:30
far_55db9b45,flt_4f954fed,business,corporate,20762.37,3321.98,INR,30,7,1,,0,12,active,2026-08-18T10:00:00+05:30
far_892a4fee,flt_03250119,economy,corporate,5871.95,939.51,INR,15,7,1,704.63,0,78,active,2026-08-18T10:00:00+05:30
far_d9520a55,flt_03250119,economy,saver,4697.56,751.61,INR,15,7,0,,0,87,active,2026-08-18T10:00:00+05:30
far_e3176f4a,flt_03250119,business,flex,20188.84,3230.22,INR,30,7,1,2422.66,1,16,active,2026-08-18T10:00:00+05:30
far_91cb6a83,flt_03250119,business,standard,16548.23,2647.72,INR,30,7,0,,0,23,active,2026-08-18T10:00:00+05:30
far_087cb0f3,flt_970ef99a,economy,standard,9797.89,1567.66,INR,15,7,0,1175.75,0,126,active,2026-08-18T10:00:00+05:30
far_848d6387,flt_970ef99a,economy,saver,8622.14,1379.54,INR,15,7,0,1034.66,0,24,active,2026-08-18T10:00:00+05:30
far_144b8991,flt_970ef99a,business,flex,37055.62,5928.90,INR,30,7,1,4446.67,1,34,active,2026-08-18T10:00:00+05:30
far_b2ffefd8,flt_970ef99a,business,corporate,33410.80,5345.73,INR,30,7,1,,0,35,active,2026-08-18T10:00:00+05:30
far_97b036c1,flt_016e4014,economy,saver,6142.89,982.86,INR,15,7,0,737.15,0,155,active,2026-08-18T10:00:00+05:30
far_44bd6503,flt_016e4014,economy,standard,6980.56,1116.89,INR,15,7,0,837.67,0,46,active,2026-08-18T10:00:00+05:30
far_43cff8b5,flt_016e4014,business,standard,21639.73,3462.36,INR,30,7,0,,0,17,active,2026-08-18T10:00:00+05:30
far_c0f5ea6f,flt_016e4014,business,promo,16878.99,2700.64,INR,30,7,0,2025.48,0,4,active,2026-08-18T10:00:00+05:30
far_5aa07eef,flt_b8ca43ac,economy,saver,2684.51,429.52,INR,15,7,0,,0,43,active,2026-08-18T10:00:00+05:30
far_b7e3ea7b,flt_b8ca43ac,economy,promo,2379.46,380.71,INR,15,7,0,,0,25,active,2026-08-18T10:00:00+05:30
far_058ae31a,flt_b8ca43ac,business,standard,9456.81,1513.09,INR,30,7,0,,0,10,active,2026-08-18T10:00:00+05:30
far_8d4b1bb5,flt_b8ca43ac,business,promo,7376.31,1180.21,INR,30,7,0,885.16,0,25,active,2026-08-18T10:00:00+05:30
far_b46af11e,flt_5ae64030,economy,standard,326.60,52.26,MYR,15,7,0,39.19,0,115,active,2026-08-18T10:00:00+05:30
far_5cd5ef3c,flt_5ae64030,economy,corporate,359.26,57.48,MYR,15,7,1,,0,123,active,2026-08-18T10:00:00+05:30
far_5edcc757,flt_5ae64030,business,promo,789.71,126.35,MYR,30,7,0,94.76,0,39,active,2026-08-18T10:00:00+05:30
far_9269397d,flt_5ae64030,business,flex,1235.18,197.63,MYR,30,7,1,148.22,1,27,active,2026-08-18T10:00:00+05:30
far_abe40d80,flt_5f786f4c,economy,flex,9604.49,1536.72,INR,15,7,1,1152.54,1,29,active,2026-08-18T10:00:00+05:30
far_20c65279,flt_5f786f4c,economy,promo,6140.57,982.49,INR,15,7,0,736.87,0,46,active,2026-08-18T10:00:00+05:30
far_88f52a9d,flt_5f786f4c,business,corporate,26845.32,4295.25,INR,30,7,1,3221.44,0,10,active,2026-08-18T10:00:00+05:30
far_00abdf4f,flt_5f786f4c,business,saver,21476.26,3436.20,INR,30,7,0,2577.15,0,17,active,2026-08-18T10:00:00+05:30
far_3581f750,flt_19db5b29,economy,standard,244.13,39.06,SGD,15,7,0,29.30,0,146,active,2026-08-18T10:00:00+05:30
far_c37bd43a,flt_19db5b29,economy,saver,214.84,34.37,SGD,15,7,0,,0,104,active,2026-08-18T10:00:00+05:30
far_caa758b3,flt_19db5b29,business,flex,923.31,147.73,SGD,30,7,1,,1,29,active,2026-08-18T10:00:00+05:30
